ranking,sector,kospi_ticker,russell_ticker,corr_w_sum,corr_px,corr_r,corr_r**0.5
30029,Industrials,078930 KS,MATX UN,0.131675411,-0.520686135,0.151329343,0.389010724
30030,Consumer Discretionary,009240 KS,GES UN,0.131672615,-0.14367651,0.07581714,0.275349124
30031,Health Care,068270 KS,PAHC UQ,0.131661028,-0.08044996,0.044991071,0.212110987
30032,Industrials,009540 KS,BXC UN,0.131636639,-0.366774771,0.055289941,0.235138132
30033,Materials,010130 KS,GLT UN,0.131540673,-0.390747582,0.067188222,0.259206909
30034,Consumer Discretionary,081660 KS,SGC UQ,0.131512191,-0.106854235,0.056818553,0.238366426
30035,Consumer Staples,051900 KS,INGR UN,0.131456594,-0.187607826,0.101802104,0.31906442
30036,Industrials,001120 KS,HXL UN,0.131389223,-0.262038778,0.154785592,0.393428001
30037,Materials,006650 KS,MOS UN,0.131385213,-0.180853929,0.097493282,0.312239142
30038,Communication Services,030200 KS,NYT UN,0.131381897,-0.131381897,0,0
30039,Consumer Discretionary,035250 KS,TWOU UW,0.131372977,0.131372977,0,0
30040,Consumer Discretionary,081660 KS,TPR UN,0.131371833,-0.259418293,0.152716923,0.390790126
30041,Materials,010130 KS,PLM UA,0.131364262,-0.148895438,0.078545499,0.2802597
30042,Financials,032830 KS,PFBC UW,0.1313605,-0.24641451,0.142713958,0.37777501
30043,Materials,003410 KS,DD UN,0.13133896,-0.181946406,0.09814772,0.313285365
30044,Industrials,042660 KS,J UN,0.131291936,-0.488332981,0.127478308,0.357041045
30045,Consumer Staples,033780 KS,CALM UW,0.131270811,0.131270811,0,0
30046,Information Technology,000990 KS,PFSW UR,0.131204497,0.131204497,0,0
30047,Financials,139130 KS,OFG UN,0.131190118,-0.335527306,0.217825154,0.466717424
30048,Consumer Discretionary,039130 KS,BBY UN,0.131176305,-0.481989013,0.123069556,0.350812708
30049,Consumer Discretionary,161390 KS,MTH UN,0.131174116,-0.459690281,0.10792287,0.328516165
30050,Consumer Discretionary,069960 KS,TPH UN,0.131152119,-0.488369011,0.127603908,0.357216892
30051,Consumer Discretionary,005850 KS,CRI UN,0.131048865,-0.142498283,0.074828042,0.273547147
30052,Consumer Discretionary,021240 KS,TOL UN,0.13102602,-0.455720318,0.105426387,0.324694298
30053,Consumer Discretionary,111770 KS,WGO UN,0.130997945,-0.147242496,0.077417743,0.278240441
30054,Industrials,000210 KS,AYI UN,0.130966539,-0.227684655,0.128630679,0.358651194
30055,Industrials,028050 KS,ASTE UW,0.130947788,-0.20834789,0.115121557,0.339295678
30056,Industrials,001740 KS,VMI UN,0.130940996,-0.509517548,0.143320206,0.378576552
30057,Financials,000240 KS,RE UN,0.130905952,-0.493430067,0.131423734,0.362524115
30058,Consumer Discretionary,004170 KS,BKE UN,0.130894186,-0.133261315,0.069778129,0.264155501
30059,Consumer Staples,051900 KS,THS UN,0.130890521,-0.382080578,0.063096445,0.251190057
30060,Industrials,028670 KS,CIR UN,0.130884069,-0.224650462,0.126404803,0.355534531
30061,Industrials,078930 KS,CAT UN,0.130833332,-0.357791715,0.238754437,0.488625047
30062,Financials,088350 KS,CRD_A UN,0.130819099,-0.177590671,0.095116586,0.30840977
30063,Financials,032830 KS,SYBT UW,0.130748725,-0.498494579,0.135237013,0.367745854
30064,Industrials,001740 KS,TGH UN,0.130710111,-0.12358588,0.064666451,0.254295991
30065,Industrials,078930 KS,MSA UN,0.130683952,-0.499561897,0.136070938,0.368877945
30066,Consumer Discretionary,021240 KS,PATK UW,0.130602183,-0.375242402,0.059848837,0.244640219
30067,Industrials,010780 KS,WERN UW,0.130583035,-0.167241062,0.088699193,0.297824097
30068,Consumer Discretionary,066570 KS,M UN,0.130560988,-0.439472347,0.095426228,0.308911359
30069,Consumer Discretionary,081660 KS,GCO UN,0.130542246,-0.223624763,0.12543427,0.354167009
30070,Industrials,051600 KS,CMPR UW,0.130527685,-0.076361911,0.042803305,0.206889596
30071,Industrials,000210 KS,ETN UN,0.130506354,-0.292854304,0.179234247,0.423360658
30072,Industrials,034730 KS,CTAS UW,0.130471798,-0.238505811,0.136144476,0.368977609
30073,Financials,000240 KS,JPM UN,0.130471747,-0.479435122,0.121775437,0.348963375
30074,Consumer Discretionary,005380 KS,PLCE UW,0.130381631,-0.165155573,0.087342238,0.295537203
30075,Consumer Discretionary,004170 KS,LOCO UW,0.130378707,-0.187903171,0.101303354,0.318281878
30076,Materials,051910 KS,RYAM UN,0.130362569,-0.448574965,0.101259129,0.318212396
30077,Industrials,010620 KS,POWL UW,0.130362056,-0.200454639,0.109439686,0.330816695
30078,Industrials,010120 KS,DNOW UN,0.130338053,-0.160140208,0.08437762,0.290478261
30079,Industrials,017800 KS,GWW UN,0.130309594,-0.219630021,0.122457734,0.349939615
30080,Industrials,028260 KS,WMS UN,0.130293988,-0.227109894,0.127737535,0.357403882
30081,Consumer Discretionary,069960 KS,ZUMZ UW,0.130290623,-0.231090055,0.130595994,0.361380678
30082,Industrials,042660 KS,ARCB UW,0.130254509,-0.213612845,0.118244757,0.343867354
30083,Industrials,009540 KS,ZWS UN,0.130235571,-0.28521714,0.172600955,0.415452711
30084,Materials,016380 KS,HUN UN,0.130227404,-0.464561909,0.111779561,0.334334504
30085,Consumer Discretionary,039130 KS,MTH UN,0.130211437,-0.408705204,0.077558778,0.278493767
30086,Health Care,008930 KS,VRDN UR,0.130188448,0.130188448,0,0
30087,Industrials,000210 KS,URI UN,0.130181056,-0.28970251,0.176302209,0.419883566
30088,Consumer Discretionary,161390 KS,AMZN UW,0.130132289,-0.464842257,0.112030762,0.334709968
30089,Industrials,010780 KS,RSG UN,0.130117388,-0.227767471,0.128081572,0.357884859
30090,Industrials,112610 KS,TBI UN,0.130084709,-0.121566703,0.063328433,0.251651412
30091,Consumer Discretionary,021240 KS,PZZA UW,0.130073769,-0.343724113,0.045646469,0.213650344
30092,Industrials,028260 KS,LSTR UW,0.130033533,-0.458468383,0.107869451,0.32843485
30093,Information Technology,018260 KS,SLAB UW,0.129996499,-0.491469869,0.130662998,0.36147337
30094,Industrials,052690 KS,POWL UW,0.12998615,-0.135659247,0.070567477,0.265645397
30095,Industrials,000880 KS,AAON UW,0.129873934,-0.514885712,0.148234069,0.385011778
30096,Industrials,034730 KS,HURN UW,0.129812785,-0.422117525,0.085442061,0.29230474
30097,Industrials,047810 KS,TRN UN,0.129806343,-0.445853648,0.099885899,0.316047305
30098,Consumer Discretionary,204320 KS,APEI UW,0.129788212,-0.143509606,0.074691698,0.273297818
30099,Health Care,000100 KS,CPSI UW,0.12976646,-0.182048551,0.097228601,0.311815011
30100,Financials,138040 KS,TREE UW,0.129762861,-0.458778965,0.108251597,0.329016104
30101,Communication Services,017670 KS,LGF_A UN,0.129744479,-0.129744479,0,0
30102,Industrials,047050 KS,NPK UN,0.129742682,-0.204702388,0.111853505,0.33444507
30103,Health Care,009420 KS,JAZZ UW,0.129669892,-0.171018704,0.090413631,0.300688595
30104,Consumer Discretionary,180640 KS,KSS UN,0.129633284,-0.415224602,0.081562401,0.285591318
30105,Consumer Discretionary,021240 KS,COLM UW,0.129624671,-0.408101291,0.077549228,0.27847662
30106,Financials,039490 KS,RITM UN,0.12961561,-0.264994235,0.15571693,0.394609845
30107,Consumer Staples,001680 KS,WMK UN,0.129543514,-0.36569534,0.055767685,0.236151826
30108,Financials,005830 KS,FCFS UW,0.129524506,-0.129524506,0,0
30109,Industrials,010620 KS,ATRO UW,0.129520666,-0.467485293,0.114220089,0.337964627
30110,Industrials,011200 KS,KAMN UN,0.129517281,-0.467827605,0.114453875,0.338310324
30111,Financials,032830 KS,CBU UN,0.129486327,-0.526880156,0.157921855,0.397393829
30112,Health Care,005250 KS,HALO UW,0.129468763,-0.229274462,0.128696702,0.358743225
30113,Financials,055550 KS,MCO UN,0.129431661,-0.514639882,0.148385374,0.385208221
30114,Industrials,047810 KS,KFRC UW,0.129388686,-0.433264142,0.092340293,0.303875456
30115,Consumer Discretionary,081660 KS,FL UN,0.129310344,-0.250957235,0.144603432,0.380267579
30116,Industrials,028670 KS,FCEL UQ,0.129271039,-0.388608333,0.067255832,0.259337294
30117,Consumer Staples,026960 KS,HRL UN,0.129248871,-0.342375633,0.045423017,0.213126762
30118,Materials,178920 KS,CMP UN,0.12921082,-0.461072982,0.110132495,0.331862162
30119,Consumer Staples,097950 KS,PPC UW,0.129200907,-0.09992373,0.052498099,0.229124637
30120,Industrials,028260 KS,NSC UN,0.129194297,-0.507017057,0.142750038,0.37782276
30121,Health Care,069620 KS,LXRX UW,0.129176718,-0.398142326,0.072342498,0.268965608
30122,Health Care,008930 KS,IRWD UW,0.129167387,-0.17546348,0.092799965,0.304630866
30123,Health Care,185750 KS,IONS UW,0.129127179,-0.142707518,0.073894103,0.271834697
30124,Communication Services,035720 KS,SCHL UW,0.129104532,-0.376961965,0.061433307,0.247857433
30125,Consumer Discretionary,114090 KS,AN UN,0.129093106,-0.395822782,0.07114472,0.266729675
30126,Materials,004020 KS,IOSP UW,0.129088526,-0.58815809,0.210744865,0.459069564
30127,Consumer Discretionary,073240 KS,CLAR UW,0.129032068,-0.46300926,0.111540764,0.333977192
30128,Materials,004020 KS,GPK UN,0.128989874,-0.335143784,0.215420052,0.464133658
30129,Industrials,017800 KS,PCAR UW,0.128944488,-0.266265164,0.156190669,0.395209652
30130,Industrials,009540 KS,WCC UN,0.128877587,-0.284859961,0.171178759,0.413737548
30131,Health Care,005250 KS,BDX UN,0.128874564,-0.462225955,0.11112315,0.333351391
30132,Industrials,001740 KS,HII UN,0.12883396,-0.457482182,0.108009654,0.328648222
30133,Consumer Discretionary,081660 KS,OSTK UQ,0.12880533,0.12880533,0,0
30134,Consumer Discretionary,012330 KS,MULN UR,0.128744647,0.128744647,0,0
30135,Consumer Staples,097950 KS,COTY UN,0.128720049,0.128720049,0,0
30136,Industrials,034730 KS,SAIA UW,0.128697259,-0.173146982,0.091109946,0.301844241
30137,Industrials,078930 KS,AJRD UN,0.128672532,-0.480278008,0.123626411,0.351605476
30138,Industrials,001740 KS,LXFR UN,0.128662878,-0.409761567,0.079016473,0.281098689
30139,Financials,086790 KS,GLRE UW,0.128602127,-0.2895727,0.174870186,0.418174827
30140,Industrials,086280 KS,MGRC UW,0.128600327,-0.121221231,0.062410811,0.249821558
30141,Industrials,042660 KS,RBA UN,0.128575325,-0.443607652,0.099245367,0.315032327
30142,Health Care,008930 KS,ARWR UW,0.128514869,-0.380800128,0.063647852,0.252285258
30143,Financials,005940 KS,PFSI UN,0.128464884,-0.22211131,0.122903668,0.350576195
30144,Financials,000240 KS,IBKR UW,0.128459403,-0.468857679,0.115870987,0.340398277
30145,Financials,029780 KS,FFWM UQ,0.128421443,-0.215457849,0.118252968,0.343879293
30146,Industrials,028260 KS,RRX UN,0.128401807,-0.243862254,0.138580531,0.372264061
30147,Financials,006800 KS,MCBC UW,0.128395198,-0.456060706,0.107364685,0.327665508
30148,Industrials,017800 KS,MLI UN,0.128355553,-0.459065319,0.109368949,0.330709766
30149,Information Technology,000990 KS,SCSC UW,0.128314136,-0.427811301,0.089698552,0.299497165
30150,Consumer Discretionary,021240 KS,RGR UN,0.128297044,-0.128297044,0,0
30151,Consumer Discretionary,031430 KS,THO UN,0.128275143,-0.135123973,0.069379094,0.263399116
30152,Consumer Discretionary,009240 KS,OSTK UQ,0.128258515,-0.148401854,0.07654096,0.276660369
30153,Industrials,017800 KS,DY UN,0.128248648,-0.23780279,0.133993655,0.366051438
30154,Financials,000810 KS,RE UN,0.12822125,-0.475396027,0.120530326,0.347174778
30155,Consumer Discretionary,111770 KS,LEA UN,0.128153375,-0.224706365,0.124509996,0.35285974
30156,Industrials,047040 KS,BAH UN,0.128146808,-0.429055621,0.090546114,0.300908813
30157,Materials,178920 KS,SXC UN,0.128139946,-0.091225172,0.048121055,0.219365118
30158,Information Technology,011070 KS,PFSW UR,0.128112119,0.128112119,0,0
30159,Financials,088350 KS,WRLD UW,0.128080525,-0.47604223,0.121077348,0.347961705
30160,Financials,088350 KS,IBKR UW,0.128039484,-0.526849857,0.159049713,0.398810373
30161,Financials,088350 KS,OPY UN,0.128038462,-0.53761067,0.167749394,0.409572208
30162,Industrials,001740 KS,RHI UN,0.128014356,-0.447473003,0.102053827,0.319458647
30163,Industrials,047810 KS,RHI UN,0.128000218,-0.409228855,0.079089546,0.281228637
30164,Industrials,047040 KS,SPXC UN,0.127961006,-0.25576908,0.147248779,0.383730086
30165,Industrials,052690 KS,TPC UN,0.127960279,-0.444119468,0.099956633,0.316159189
30166,Financials,005830 KS,ARES UN,0.127926164,-0.127926164,0,0
30167,Financials,029780 KS,OFG UN,0.127919232,-0.460465944,0.110587316,0.332546712
30168,Health Care,128940 KS,INVA UW,0.127857297,-0.145961957,0.074976984,0.273819254
30169,Financials,001450 KS,ENVA UN,0.127831213,-0.180183177,0.094872864,0.30801439
30170,Industrials,001120 KS,ATSG UW,0.127814683,-0.208097323,0.112836876,0.335912006
30171,Financials,000240 KS,ESGR UW,0.127803838,-0.212914735,0.116089146,0.340718572
30172,Financials,000810 KS,SHBI UW,0.127747987,-0.221183493,0.121753177,0.348931479
30173,Financials,000810 KS,TFC UN,0.127743683,-0.235037408,0.13161012,0.362781091
30174,Financials,039490 KS,GNW UN,0.127730886,-0.237456541,0.133361857,0.365187427
30175,Consumer Staples,007310 KS,GIS UN,0.127698662,-0.440086669,0.097586267,0.312388007
30176,Industrials,051600 KS,TITN UW,0.127672941,-0.390286673,0.068965972,0.262613732
30177,Industrials,000210 KS,NL UN,0.127663628,-0.200224673,0.107510738,0.327888301
30178,Industrials,010140 KS,TRN UN,0.127639678,-0.253775916,0.145477855,0.381415594
30179,Financials,001450 KS,CINF UW,0.127616454,-0.265766535,0.154750176,0.393382989
30180,Consumer Discretionary,005850 KS,EXPR UN,0.127614963,-0.41735975,0.083952042,0.289744787
30181,Financials,139130 KS,FAF UN,0.127582204,-0.247753726,0.14087706,0.37533593
30182,Consumer Discretionary,012330 KS,UTI UN,0.127577352,-0.127577352,0,0
30183,Health Care,005250 KS,ATEC UW,0.127544883,-0.102391947,0.052870946,0.22993683
30184,Industrials,028050 KS,AZZ UN,0.127526232,-0.234911269,0.131360942,0.362437501
30185,Industrials,052690 KS,SPR UN,0.127521428,-0.409723581,0.079638055,0.282202153
30186,Industrials,000120 KS,WLDN UQ,0.127498702,-0.141094585,0.072142354,0.268593287
30187,Consumer Discretionary,005380 KS,CCL UN,0.127494294,-0.454511554,0.106940288,0.32701726
30188,Consumer Discretionary,114090 KS,LIND UR,0.127457084,-0.180245147,0.094680663,0.307702232
30189,Consumer Discretionary,011210 KS,THO UN,0.127429021,-0.181710449,0.095567212,0.30913947
30190,Financials,000810 KS,BCBP UQ,0.127427482,-0.200401883,0.107472093,0.327829365
30191,Financials,000810 KS,NBHC UN,0.127420383,-0.462266861,0.112122163,0.334846477
30192,Industrials,010140 KS,WIRE UW,0.127414763,-0.480979166,0.125007787,0.353564403
30193,Health Care,008930 KS,ENOV UN,0.127396246,-0.188589571,0.099847037,0.315985817
30194,Industrials,017800 KS,NL UN,0.127377519,-0.129003229,0.065731088,0.256380748
30195,Consumer Staples,097950 KS,POST UN,0.127337275,-0.097274592,0.050450491,0.224611867
30196,Consumer Discretionary,005850 KS,SIX UN,0.12731529,-0.176526108,0.092319595,0.303841398
30197,Financials,029780 KS,QCRH UQ,0.127310005,-0.232771114,0.129658412,0.360081119
30198,Financials,001450 KS,FBP UN,0.12728221,-0.229578412,0.127349503,0.356860622
30199,Materials,016380 KS,WOR UN,0.127251151,-0.488718457,0.130658613,0.361467306
30200,Energy,096770 KS,HLX UN,0.127245056,-0.346103022,0.224058402,0.473348077
30201,Consumer Staples,161890 KS,GIS UN,0.127238095,-0.388416746,0.068214288,0.261178651
30202,Information Technology,018260 KS,WIX UW,0.127229084,-0.161472611,0.083348669,0.288701696
30203,Information Technology,034220 KS,VSH UN,0.127211603,-0.258739567,0.148958306,0.38595117
30204,Consumer Discretionary,105630 KS,LNW UW,0.127170807,-0.445152599,0.10111242,0.317981792
30205,Consumer Discretionary,008770 KS,MAT UW,0.127126312,-0.214578978,0.116762505,0.34170529
30206,Consumer Discretionary,004490 KS,CATO UN,0.127065879,-0.164222363,0.08484884,0.291288242
30207,Materials,002380 KS,IOSP UW,0.127056036,-0.545632843,0.175206543,0.418576807
30208,Industrials,034020 KS,KAMN UN,0.127055154,-0.459327577,0.110404963,0.332272423
30209,Industrials,001740 KS,OC UN,0.127051094,-0.484177335,0.127539152,0.357126241
30210,Consumer Discretionary,008770 KS,THO UN,0.127046999,-0.155814832,0.080010816,0.282861831
30211,Information Technology,018260 KS,TRMB UW,0.127034151,-0.426033347,0.089400519,0.298999196
30212,Health Care,008930 KS,CRVL UW,0.127033102,-0.428822982,0.091077132,0.30178988
30213,Industrials,009540 KS,CHRW UW,0.127032615,-0.233688696,0.130119864,0.360721311
30214,Industrials,047040 KS,CSGP UW,0.127029624,-0.373054523,0.060528251,0.246024899
30215,Consumer Discretionary,035250 KS,GM UN,0.12700417,-0.268417421,0.156358235,0.395421591
30216,Materials,002380 KS,BALL UN,0.126999368,-0.469432195,0.117260241,0.342432827
30217,Consumer Discretionary,000270 KS,ATGE UN,0.126956425,-0.136404027,0.069358728,0.263360452
30218,Information Technology,018260 KS,ITRI UW,0.126883047,-0.215373164,0.117139314,0.342256211
30219,Materials,178920 KS,RYAM UN,0.126871017,-0.139614067,0.0710143,0.266485084
30220,Financials,138040 KS,GLRE UW,0.126856959,-0.373920142,0.061040217,0.247063183
30221,Industrials,047810 KS,UFPI UW,0.126842686,-0.424839604,0.088802163,0.297996918
30222,Industrials,010780 KS,EXPO UW,0.126831039,-0.169108002,0.087579916,0.295939041
30223,Information Technology,034220 KS,LSCC UW,0.126787698,-0.494328052,0.135085912,0.367540354
30224,Financials,175330 KS,CFFN UW,0.126783462,-0.549093969,0.178346164,0.422310507
30225,Materials,001230 KS,GLT UN,0.126756616,-0.26897713,0.156605198,0.395733746
30226,Consumer Discretionary,035250 KS,SPWH UW,0.126751638,-0.16194136,0.083343647,0.288692998
30227,Industrials,020560 KS,PRLB UN,0.126730798,-0.182131924,0.095396181,0.308862722
30228,Industrials,028260 KS,KFY UN,0.126690192,-0.224762465,0.12351897,0.351452657
30229,Communication Services,036570 KS,GOGO UW,0.126667075,-0.358502027,0.053747445,0.231834952
30230,Consumer Staples,026960 KS,SJM UN,0.126643587,0.126643587,0,0
30231,Financials,005830 KS,CACC UW,0.126614382,-0.114729195,0.058246722,0.241343576
30232,Industrials,000210 KS,DY UN,0.126571064,-0.248096655,0.1403759,0.374667719
30233,Consumer Discretionary,020000 KS,DECK UN,0.12652454,-0.196719398,0.104486644,0.323243939
30234,Industrials,000120 KS,KEX UN,0.126454182,-0.106654872,0.054339831,0.233109054
30235,Financials,005830 KS,RLI UN,0.126451571,-0.169868302,0.087805468,0.296319874
30236,Health Care,006280 KS,MCK UN,0.126450921,-0.084039195,0.044306089,0.210490116
30237,Information Technology,034220 KS,TXN UW,0.126444875,-0.551192466,0.180410516,0.424747591
30238,Materials,004020 KS,CMC UN,0.126323937,-0.354486209,0.231178397,0.480810146
30239,Industrials,001740 KS,PCAR UW,0.126303542,-0.532019353,0.164605319,0.405715811
30240,Industrials,003550 KS,TGI UN,0.126301369,-0.451408547,0.105694677,0.325107178
30241,Industrials,009540 KS,SHYF UW,0.126298896,-0.187792312,0.098653287,0.314091208
30242,Consumer Discretionary,105630 KS,CSV UN,0.1262824,-0.146093079,0.074188401,0.272375479
30243,Communication Services,036570 KS,SBGI UW,0.126246185,-0.093939864,0.048481896,0.220186049
30244,Materials,016380 KS,SMG UN,0.126228627,-0.451584915,0.105856714,0.325356288
30245,Health Care,006280 KS,CPRX UR,0.126225546,-0.177924957,0.092507528,0.304150503
30246,Materials,003240 KS,RPM UN,0.126212369,-0.42781655,0.090965083,0.301604182
30247,Financials,024110 KS,CASH UW,0.126209598,-0.269339564,0.156459139,0.395549161
30248,Industrials,042660 KS,ROK UN,0.126201059,-0.483752889,0.127843311,0.35755183
30249,Industrials,112610 KS,HSC UN,0.126105747,-0.158926221,0.081243223,0.285031968
30250,Health Care,005250 KS,CRL UN,0.126088211,-0.176836138,0.091763161,0.302924349
